component_0,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10,component_11,component_12,component_13,component_14,component_15
-9.632227292358493,13.16387103246776,8.84417586990119,8.82458039738922,6.45258989835856,-3.610179967451358,-0.44071834290783746,1.4343250197170991,1.6519812679430443,4.283426145340931,-0.04921744912645846,-1.1798742155331485,0.5698093476211554,-0.12224140728391994,-2.3213515143461314,0.7273748925141363
-8.258427856186026,6.027097878114606,2.7435135739987744,-4.855737425642509,4.963285691033063,5.90240462980013,6.898225613868611,8.981346554334381,-3.659959033065647,4.310570946309694,-2.654212248154727,-2.8962004112152737,4.59729072926031,-1.6078786469144117,1.0249096929714023,1.6345438634715483
-6.0115145271067405,-1.906676556874693,-8.82720618858206,0.8203828823466974,5.947273776392526,-1.0820457558760619,-4.35807848720276,-0.4679985361976542,-2.2559874034718224,-0.7642641818825003,-1.5168660028182488,-1.1030193434250892,-0.504641365694733,1.1836357844587697,1.9264330093089561,-0.8190668668361988
-2.2718042025178207,10.120670753316952,2.9532619054751477,5.867613533693135,-2.8198364928391415,-6.180369654965927,3.8067812627437014,-2.967088553468594,1.179364908125136,-1.8250592933818217,1.421449113657447,0.5192805266418556,0.8428542644743838,1.9695860940974534,0.6208701491474751,-1.1716418827675636
14.784772605829474,-0.48578397501980586,6.963688088384007,-2.5399589696856846,5.70650012291806,-0.06385752989111505,0.25034431328419526,-0.5063386800643439,-1.8222511981007214,1.2489880146976706,-0.5713151282656029,2.9680577578827148,0.36364791159582677,-0.40680745749990394,-2.1059385745356436,-0.08260830876826022
-2.252366422094529,-5.793450166755368,-3.42825140620722,-3.5715532520114786,3.8566396518839596,-1.0535313371880186,0.29272563153325665,-4.300569796065588,2.429914125129482,6.7121226216336165,-3.6095003087935034,0.24880797066970406,-0.16226335597030672,-1.6118843297857295,0.86321267674627,-0.4892018491513412
-1.5511596314003684,7.641095364744932,-0.2860611554356281,-1.9424208192848291,-5.186134743418902,8.902557628195602,-4.56008485164672,-1.4138026730498365,-1.4376605289318212,2.6029825723785924,0.7257733386908656,-1.1971386649664038,0.6209707864405901,4.224407495897172,-1.5342624620889123,1.700074076026183
4.353741002105847,0.601545775724785,-2.8348413160149444,-0.10624586849420646,-2.988817464213478,0.48948824802007146,2.724885211763849,0.9541302796881361,4.569294958787912,-0.6543975177214175,4.600230392684602,-1.7046058620693965,1.4174500076957064,0.39674459617673047,1.140710967407015,1.330538611903962
0.7795746604406983,-4.275855369763616,-11.339064723722556,0.7606986040190589,-2.5227744902952876,-2.858021435236706,2.3522264933464596,-3.9789075684386903,2.7020559187587954,2.934184380306514,-0.6581552194770859,0.4663423553132164,-0.6417756595277759,-0.8071246446983531,0.4828524821496263,0.24759477793046838
1.457831516795991,2.6558389398454048,1.8175342669779793,-4.325463566607897,-6.761912771461581,1.382589955766626,-8.946586762187565,-0.357193031822334,-1.149413702735604,1.6896285160999833,-4.274488510937119,1.6991160705515003,-1.0976964032675487,-1.8259586530255882,2.7525646233369736,3.24414792918738
-7.842885180182762,-9.24814088804589,5.9187506771255896,8.858367271151751,-1.2876222639833723,4.171674142292614,-1.4008029293246211,0.18852151873193393,-2.6938075043869136,-1.5499695746001954,-0.4613388327847277,-0.29677817553437463,-0.723237944138371,0.21492943345297186,1.3921022187218868,-2.2489986653923038
-5.565550213574692,13.851849650033747,5.565221493273751,9.07528146778291,0.11746030264241693,-5.439502961749193,2.414537289011417,-3.208280920733426,-0.6105112183118436,-0.7942767913462269,1.5812050399410997,-0.6765574967399375,-0.29565561231962095,1.400987478603387,0.8532053812333193,-0.5972266550169109
-0.4617543981610319,-3.658790064661243,-2.493796860294441,-4.6403021174321415,0.05010168099039067,-3.912008557485585,5.8187083618011926,-0.015445923748412294,-2.953914129968796,1.018798361325135,2.7420533150560873,0.8460818017079051,0.5144915871301027,2.5873630266107446,0.9058825437000088,-0.9813868080102012
-6.25213567817466,-12.980049226147905,7.755449799710583,6.497188367106437,-1.4922167944600333,1.800636828966013,0.2908750959888196,1.6824443146158192,-1.6630660048212402,0.41264041360375786,0.9993313961227751,1.016250908129723,-1.7289302330874716,1.5406824240019823,1.1729904828634667,-1.3222127763255316
15.895042159611927,1.324634893817855,0.32465592127433096,3.5917011360370745,2.906790846025401,2.521622649137687,-0.3077042627338689,-2.258128011130472,-2.572730340626099,-0.4755151316278268,-1.0584934506388022,1.588547222170069,-0.6561874102583872,-1.31513458024127,-1.0637796022717518,0.014257569862769827
-2.93381616835571,4.303840749349062,-0.6816492217893358,-6.182366686122361,-0.8144797885551528,3.4757932827338927,9.138029465089216,-0.34066017869225135,-5.391779128236356,-0.09337107397536282,-0.7853130069053875,0.9050020042471548,-0.03420021343488902,1.206101203121374,-0.01165369224809038,1.1778939737875032
16.996652742990985,1.039389232648358,2.788819293124493,1.6827191274946771,3.9310228482288494,-0.5422524302937275,-0.5254908690459871,4.257105506790638,-0.19407433369243182,-3.422813980875146,-1.3366689799969966,-1.8556608533408634,2.605861729683732,-0.556070289649273,0.4007563345890959,-1.6961109336935658
-2.2993675466260006,-3.072933800675125,-3.688879283117647,-6.879880798098935,2.5501129759676893,-5.599519855194671,-0.2602663857949522,-2.8370767809587147,-0.1524566330577741,-1.4648427557320447,-0.2873036488786062,-0.3805341301346119,0.05430808361970578,-0.1930995441198387,-0.9731878419350325,-2.0697548632202833
-3.5807974164972762,-1.6326844074543698,0.9510373716311656,-10.751793225012605,4.705693593786361,-8.01602710560526,0.3938134396210269,-0.6089029574849362,-2.1691034289043767,-1.523374351189081,-2.179894797473423,0.29051314967633485,0.6788338641683277,-0.13300024739886857,0.12285330256671699,-1.208522857018939
0.4735446132615683,1.4013269255937761,0.3067681203134974,1.0963402996320222,-5.72945531710079,2.397952053498654,-9.051314207952482,1.7599660625826148,-6.187487298852971,3.6892218711196207,-1.3621071520867427,4.457320681123202,-0.32942400803687255,-1.246687621049522,3.303202374631013,2.0237721557238566
-4.108670051975249,3.6656745676369713,-10.971631905223218,6.939242998512662,-3.2172326185748377,7.171208048425331,8.718707000157838,6.238885726512981,1.1850637427774877,0.9366906252158237,-2.8833951225806307,3.5100214913637062,0.6119406996676546,0.6047441044564374,0.6575531003509001,-0.06574804390872072
-2.729128463805238,8.17119375781324,0.3154251829310576,-3.910428067716947,-4.887555424552038,3.878988879434561,-4.933683484550421,0.7913548212388474,-4.034335817222194,-1.4948205348820887,-0.9042793905573945,0.3441662636236533,-3.146110057820386,2.296839840123116,-1.6469063446189416,-0.9166751917849462
-1.564933066388294,-4.076549587914553,-7.690820237323625,-3.2977116468052556,1.1188072621654785,-2.327923827771693,-0.6276209801039497,-3.624073529319125,-0.14049014276151503,1.9124853008100167,-1.8603428956850172,-1.3512830726013443,1.9992790849994022,1.9521551650903688,1.2814690393134032,-2.3839821380451918
8.534672800312713,5.700242785052322,11.549307415159062,-10.229519902341112,10.053143551820657,2.20361216914488,2.437342676557584,5.634946658798801,-1.0594557871314467,-0.20861466302170056,4.881103643314319,-3.672953117703002,-0.8476534712454895,-0.3841622613633132,2.4293030137838296,1.2119528593860396
-4.231327121017606,-11.42553033295573,5.626400277685781,4.168556805208092,-4.367647837853379,2.2126117657043127,-0.7113041898939158,-3.4765357119006186,-1.9495594364084639,-1.420807413243385,-0.9799986313314534,-1.0385527704347508,1.4434213874600987,-1.4389799234045333,-0.720255602076146,-0.2733719830874446
-6.309340466020191,10.933209702743689,8.671370759439212,7.471750455562247,2.726824731180084,-3.9069093954703575,0.4447429205290774,-5.416788379171165,0.017373143928640318,3.853560430422917,0.9175703714327086,0.8369363775302096,1.9260531881795073,-0.46542959345494905,1.4800156231503252,-1.54526246335899
-6.225476391786763,0.7852308179888723,-8.854451259930377,2.513137117495778,3.321626295888656,2.300446733722238,-0.022633076840620815,0.49081043074850306,0.682842722958336,-1.6822867534411656,1.4182196756612875,-1.8382437195007644,-1.7997996907382665,1.3767203237314702,1.19246624440197,-0.9956800601273411
-4.824919367092853,-10.666549527854189,7.5833276631314135,5.03544735157053,-2.0814801104734486,2.926735057735708,0.1457353879419774,1.333273783053323,2.3303362191392734,-0.16234495333253077,-0.04156079272273987,0.5872864822427886,1.020281019110718,0.5923094775118325,1.367438368462136,-2.4544514875334857
-6.477798680205668,-4.413228411467712,-4.934372266415086,2.309286859427554,4.892045443200183,0.05735233023015082,-4.108137985312362,1.4514895148352631,3.2349008586601826,1.4948412061135985,-6.092361208466652,-2.005633395283097,-2.8888984061656737,-4.113386112994504,-0.3840576854000326,-4.203920858566121
-5.008094940336423,-2.3799432644669176,-10.408386519267246,4.320337871717086,3.398436986911465,-1.07491897813302,-2.508174814758919,2.6618066764067483,1.1749606445730156,-0.9689800946631542,0.3376098046984021,1.0989249583899463,1.2735612679039854,2.3528537071650653,0.459774194383188,1.7954451781393008
-2.679523857706711,-10.47926208072427,12.813744855496285,-5.061257446228124,0.79493939872565,4.170248207667768,0.9338564607901334,-3.8266894208232687,3.5253035911901462,1.5170073024794992,-0.43156175891537935,-0.005290351256887829,0.48661263817358164,-1.2412358945994248,0.19097356672452873,2.2869824467703803
-3.432966447968388,-12.104706705692545,8.957136522191274,1.2067521751956727,-3.3760337714134008,-1.1971097735006884,0.7543750388162798,-0.5202882231158986,-0.000451489539141543,1.4003909269443384,-1.0102569131868384,-2.002698886912364,3.2615343928965466,-0.9088013389363471,-0.15661161221527442,1.993897357881939
-7.545732199186999,2.9223004315500893,-7.8966047695538135,4.096260623682923,3.4431728914753927,5.095923081763144,-1.2858618931205812,-0.1418396203750892,2.466718871761764,-0.5017890247459791,-0.2201069082547111,0.7062655402695088,1.1803670093137915,-2.9730940957246847,0.6497770929922453,-0.8135854293629802
-7.001259503290896,-2.467669788554152,-3.947765203761696,-4.264779145401667,8.983873698357861,-1.5480804651646676,-3.148807318598417,-0.755707356426149,-0.4634050298274222,2.8045524946087568,-0.28114313540530045,-3.5240903252637517,-1.9799531953276996,-1.3331734294454125,-2.5632303754522487,-3.148992406753136
17.27957212847233,-0.4784237867318562,6.099597449414688,-0.6260651087454614,7.493856176794838,0.2767682590172577,-0.4574241152947705,2.041429499054147,-1.3346808940540194,2.531582643304392,-0.9703636543168637,1.4309808106677626,-2.913682311947854,-1.4658606884196452,-3.4122054063869807,1.1730925466400433
-4.301955935780978,6.829593134253665,-2.9299114359330556,-1.2402134181159041,-0.09579516178796096,6.1846914683372844,9.566664872445129,1.6029006066027742,-3.1240160026761234,-1.642682569000156,-3.4626111584624297,2.6487468612329654,-0.5554909589776477,0.6604883979645635,0.11930042945578863,1.082929667994402
-5.47253803815537,-10.628281648967151,8.733952097441351,2.2583686420218543,-0.8645606598706154,3.3393462785477266,0.6341641935139863,-1.5972363872567141,-0.4438357472231173,-0.35804185921272086,0.01763634226813526,0.4695353382238794,-0.2996264586649721,0.45451324358582396,0.49712175370935596,0.32525090608723245
-6.527972370718993,-11.149681482568946,11.413779928711415,0.6339476601432102,0.649110887457116,1.2475733356435879,-0.785336168090947,2.438626649340415,-0.14334341015568636,-1.496394391075705,1.6403049061865038,-1.7180843665955854,-0.09251120788350535,1.0284471946996616,-0.6379089981669058,-1.3961657397097895
0.8096523140363743,-2.020708988768373,-8.880843071643552,-2.5741218860513206,-2.979817585628518,-3.882105858454191,1.8250482356666062,-4.103715104485766,1.5100255295317522,-3.919942495438798,-2.83667820489364,0.9752169797721323,-0.4172681031261178,0.2702316748589496,0.07254090281722446,-0.5893807559674867
-3.3396058155899886,-0.7420213806785423,6.675732507109918,-16.597747487006917,9.459495551921755,-2.6704653014749216,0.11171656130428517,-4.831601026241842,-0.04175585738029228,-0.07993174995771445,-3.5601886289731857,1.7967148060799565,-0.1787465947414022,0.21986393495952578,0.6071591228102071,-1.1519631547136642
-4.4369236600468485,-3.215420870976968,-9.361801901135165,0.005662769907698037,2.482873961583263,-2.6418834407716103,-1.3423894810324528,-1.8900930023881644,-0.27037637587917024,-1.9414354054276575,1.0190262823664755,-0.19531767083679383,2.57827041680136,-0.286862884995077,1.618980150268507,-2.0332613153435717
